SampleID;SiteID;LocalDateTime;DateTimeUTC;UTCOffset;SampleType;VariableName;UnitsAbbreviation;CensorCode;DataValue
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Diethylphthalat;ug/L;nc;1
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Dimethylphthalat;ug/L;nc;0.61
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Dioctylphthalat;ug/L;nc;0.5
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Diuron;ug/L;nc;0.17
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Fluoranthen;ug/L;nc;0.15
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Fluoren;ug/L;lt;0.01
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Formylaminoantipyrin;ug/L;nc;0.07
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Gabapentin;ug/L;lt;0.03
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Gesamt-Phosphor;mg/L;nc;0.26
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Glyphosat;ug/L;nc;0.1
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Hydroxybenzothiazol;ug/L;nc;0.36
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Indeno[1,2,3-c,d]pyren;ug/L;lt;0.01
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Isoproturon;ug/L;lt;0.03
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Koffein;ug/L;nc;1.7
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Kupfer;ug/L;nc;24
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Mecoprop;ug/L;nc;0.28
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Methyl-tert-butylether;ug/L;lt;0.03
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Naphthalin;ug/L;lt;0.05
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Orthophosphat;mg/L;nc;0.09
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;PAK 16 EPA;ug/L;nc;0.61
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Perfluoroctansäure (PFOA);ug/L;lt;0.01
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Perfluoroctansulfonat (PFOS);ug/L;lt;0.05
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Phenanthren;ug/L;nc;0.076
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Pyren;ug/L;nc;0.1
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Tebuconazol;ug/L;nc;0.02
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Terbutryn;ug/L;nc;0.06
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Titan;ug/L;nc;15
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Tolyltriazole;ug/L;nc;0.18
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Tri-n-butyl- + Tri-iso-butylphosphat (TBP);ug/L;nc;0.12
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Tris(2-chlor-1-methylethyl)phosphat (TCPP);ug/L;nc;0.26
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Tris(2-chlorethyl)phosphat (TCEP);ug/L;lt;0.03
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Vanadium;ug/L;nc;2
3;1;2014-05-12 13:25:00;2014-05-12 11:25:00;2;Composite;Zink;ug/L;nc;730
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;2-Phenylphenol;ug/L;nc;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;2,4-Dichlorphenoxyessigsäure (2,4-D);ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;2,6-Dichlorbenzamid;ug/L;lt;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;4-tert-Butylphenol;ug/L;nc;0.04
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;4-tert-Octylphenol;ug/L;lt;0.4
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Abfiltrierbare Stoffe;mg/L;nc;3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Acenaphthen;ug/L;lt;0.05
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Acenaphthylen;ug/L;lt;0.05
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Acesulfam;ug/L;lt;0.1
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;AMPA;ug/L;lt;0.1
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Anthracen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzo[a]anthracen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzo[a]pyren;ug/L;lt;0.005
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzo[b]fluoranthen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzo[g,h,i]perylen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzo[k]fluoranthen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzotriazol;ug/L;nc;0.44
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Benzylbutylphthalat;ug/L;lt;0.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Biologischer Sauerstoffbedarf;mg/L;nc;9
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Bisphenol F;ug/L;lt;0.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Carbamazepin;ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Carbendazim;ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Chemischer Sauerstoffbedarf;mg/L;nc;40.1
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Chrysen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Cybutryn;ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Di-iso-decylphthalat + Di-iso-nonylphthalat;ug/L;nc;1.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Diazinon;ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Dibenz[a,h]anthracen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Dibutylphthalat;ug/L;lt;0.5
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Diethylhexylphthalat (DEHP);ug/L;nc;0.67
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Diethylphthalat;ug/L;lt;0.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Dimethylphthalat;ug/L;lt;0.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Dioctylphthalat;ug/L;lt;0.5
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Diuron;ug/L;lt;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Fluoranthen;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Fluoren;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Gabapentin;ug/L;lt;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Gesamt-Phosphor;mg/L;nc;0.18
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Glyphosat;ug/L;nc;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Hydroxybenzothiazol;ug/L;nc;0.3
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Indeno[1,2,3-c,d]pyren;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Isoproturon;ug/L;lt;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Koffein;ug/L;nc;0.71
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Kupfer;ug/L;nc;46
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Mecoprop;ug/L;nc;0.48
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Methyl-tert-butylether;ug/L;lt;0.03
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Naphthalin;ug/L;lt;0.05
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Orthophosphat;mg/L;nc;0.04
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;PAK 16 EPA;ug/L;lt;0.05
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Perfluoroctansäure (PFOA);ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Perfluoroctansulfonat (PFOS);ug/L;lt;0.05
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Phenanthren;ug/L;nc;0.014
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Pyren;ug/L;nc;0.018
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Tebuconazol;ug/L;lt;0.02
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Terbutryn;ug/L;lt;0.01
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Titan;ug/L;nc;5.5
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Tolyltriazole;ug/L;nc;0.22
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Tri-n-butyl- + Tri-iso-butylphosphat (TBP);ug/L;nc;0.13
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Tris(2-chlor-1-methylethyl)phosphat (TCPP);ug/L;nc;0.84
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Tris(2-chlorethyl)phosphat (TCEP);ug/L;nc;0.08
4;2;2014-05-12 13:22:00;2014-05-12 11:22:00;2;Composite;Zink;ug/L;nc;81
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;2-Phenylphenol;ug/L;nc;0.09
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;2,4-Dichlorphenoxyessigsäure (2,4-D);ug/L;lt;0.02
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;2,6-Dichlorbenzamid;ug/L;lt;0.03
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;4-tert-Butylphenol;ug/L;nc;0.2
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;4-tert-Octylphenol;ug/L;lt;0.4
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Abfiltrierbare Stoffe;mg/L;nc;3
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Acenaphthen;ug/L;lt;0.05
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Acenaphthylen;ug/L;lt;0.05
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Acesulfam;ug/L;nc;0.27
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;AMPA;ug/L;nc;0.12
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Anthracen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzo[a]anthracen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzo[a]pyren;ug/L;lt;0.005
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzo[b]fluoranthen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzo[g,h,i]perylen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzo[k]fluoranthen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzotriazol;ug/L;nc;0.2
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Benzylbutylphthalat;ug/L;lt;0.3
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Biologischer Sauerstoffbedarf;mg/L;nc;12
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Bisphenol F;ug/L;lt;0.3
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Carbamazepin;ug/L;lt;0.02
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Carbendazim;ug/L;nc;0.08
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Chemischer Sauerstoffbedarf;mg/L;nc;44.5
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Chrysen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Cybutryn;ug/L;lt;0.02
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Di-iso-decylphthalat + Di-iso-nonylphthalat;ug/L;nc;1.4
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Diazinon;ug/L;lt;0.02
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Dibenz[a,h]anthracen;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Dibutylphthalat;ug/L;lt;0.5
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Diethylhexylphthalat (DEHP);ug/L;nc;0.39
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Diethylphthalat;ug/L;lt;0.3
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Dimethylphthalat;ug/L;lt;0.3
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Dioctylphthalat;ug/L;lt;0.5
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Diuron;ug/L;nc;0.05
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Fluoranthen;ug/L;nc;0.021
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Fluoren;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Formylaminoantipyrin;ug/L;lt;0.02
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Gesamt-Phosphor;mg/L;nc;0.38
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Glyphosat;ug/L;nc;0.42
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Hydroxybenzothiazol;ug/L;nc;0.38
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Indeno[1,2,3-c,d]pyren;ug/L;lt;0.01
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Isoproturon;ug/L;nc;0.12
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Koffein;ug/L;nc;1.9
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Kupfer;ug/L;nc;81
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Mecoprop;ug/L;nc;0.13
5;4;2014-05-11 02:35:00;2014-05-11 00:35:00;2;Composite;Methyl-tert-butylether;ug/L;lt;0.03
